L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
0.97	-52.510673956924585	0.24367337331501265	-0.947551955687393	4503002524155764e-35	0.036253882939625004
0.975	-52.51193820333758	0.24378344826682063	-0.9474283914031539	38445995348910496e-36	0.03620692605919611
0.98	-52.5131017879349	0.2439107319178375	-0.9472949870650903	3788482530980102e-35	0.03615956239839735
0.985	-52.514171619597306	0.2440551031655269	-0.947151843444797	3661776068274988e-35	0.03611182788538041
0.99	-52.51515423700605	0.24421643343970517	-0.9469990663644807	3522381300375508e-35	0.03606375916147231
0.995	-52.51605581894834	0.24439458690597693	-0.9468367665165494	3410735636524607e-35	0.036015393574357735
1	-52.51688219526763	0.24458942066683487	-0.946665059286909	3347136873450721e-35	0.03596676917138437
1.005	-52.517638858348526	0.24480078496048277	-0.94648406458186	3338148178784708e-35	0.03591792469294039
1.01	-52.518330975018245	0.24502852335740974	-0.9462939066584822	3379919780671829e-35	0.035868899565885584
1.015	-52.51896339877231	0.24527247295478627	-0.9460947139584956	3461012868959377e-35	0.03581973389680482
1.02	-52.519540682219755	0.24553246456874198	-0.9458866189452996	3564756847021235e-35	0.035770468465188464
1.025	-52.52006708966844	0.2458083229245954	-0.9456697579442354	3671111577964024e-35	0.035721144716250396
1.03	-52.52054660976546	0.24609986684509566	-0.9454442709857033	3759771039330983e-35	0.035671804753505176
1.035	-52.520982968128706	0.2464069094368014	-0.9452103016512478	3816127495217022e-35	0.03562249133072883
1.04	-52.521379639895464	0.24672925827461578	-0.9449679969222146	3839366160990215e-35	0.03557324784348796
1.045	-52.52173986213675	0.24706671558460686	-0.9447175070309669	3847885206898102e-35	0.03552411831982413
1.05	-52.522066646087175	0.24741907842517785	-0.9444589853145081	38758372702069575e-36	0.03547514741016079
1.055	-52.52236278913772	0.2477861388666587	-0.9441925880702752	39617517315810994e-36	0.03542638037623791
1.06	-52.52263088656014	0.24816768416940435	-0.9439184744140473	41376287284142594e-36	0.035377863078910804
1.065	-52.52287334292614	0.2485634969604703	-0.9436368061398306	4424673879441185e-35	0.035329641964652714
1.07	-52.52309238319404	0.24897335540893867	-0.9433477475815231	4838027696022209e-35	0.03528176405061511
1.075	-52.52329006343648	0.24939703339994562	-0.9430514654763374	5396222724560872e-35	0.03523427690814636
1.08	-52.5234682811972	0.24983430070749224	-0.942748128829802	51812599372584864e-36	0.035187228644404205
1.085	-52.52362878545238	0.2502849231660573	-0.9424379087822382	4732797514067292e-35	0.03514066788218345
1.09	-52.523773186177145	0.25074866284110814	-0.9421209784766976	4493035190430916e-35	0.03509464373739708
1.095	-52.52390296349886	0.25122527819849605	-0.9417975129282059	4960293508831823e-35	0.03504920579443263
1.1	-52.52401947644389	0.2517145242728297	-0.9414676888942771	4771078133111792e-35	0.03500440407882125
1.105	-52.52412397126462	0.2522161528347945	-0.9411316847465854	5126993886497652e-35	0.03496028902734501
1.11	-52.524217589361825	0.25272991255750266	-0.9407896803438571	5469748861449249e-35	0.03491691145520704
1.115	-52.524301374793474	0.2532555491818408	-0.940441856905823	5777052431450623e-35	0.03487432252013995
1.12	-52.52437628138452	0.25379280568086027	-0.9400883968882267	6034652564339005e-35	0.034832573683358556
1.125	-52.52444317943907	0.25434142242318714	-0.939729483858906	6239322779614058e-35	0.03479171666716074
1.13	-52.524502862071934	0.25490113733548303	-0.9393653023749279	6398103704848187e-35	0.03475180340897419
1.135	-52.52455605115816	0.25547168606391685	-0.9389960378606792	5493129955729367e-35	0.034712886011892985
1.14	-52.52460340292465	0.25605280213466164	-0.9386218764870362	5561011571453525e-35	0.034675016691546545
1.145	-52.52464551318544	0.2566442171133863	-0.9382430050515126	4762044257536568e-35	0.03463824771921582
1.15	-52.52468292224161	0.25724566076371436	-0.9378596108594762	4830929358365288e-35	0.034602631361276844
1.155	-52.52471611945602	0.25785686120465634	-0.9374718816063965	49716672825471963e-36	0.03456821981492596
1.16	-52.524745547512175	0.25847754506692633	-0.9370800052611428	5191242241504504e-35	0.034535065140380405
1.165	-52.52477160638384	0.2591074376481722	-0.9366841699504278	5492641644353003e-35	0.034503219189486616
1.17	-52.524794657015114	0.2597462630670272	-0.9362845638443342	5877124119776232e-35	0.03447273353117205
1.175	-52.524815024735275	0.26039374441599206	-0.9358813750430025	6345003882772571e-35	0.03444365937375132
1.18	-52.52483300242078	0.26104960391304005	-0.9354747914645769	6895157219793909e-35	0.034416047484515766
1.185	-52.524848853413296	0.26171356305196336	-0.9350650007342951	6424214024766054e-35	0.034389948106946636
1.19	-52.52486281421392	0.262385342751355	-0.9346521900749216	6856630140673869e-35	0.03436541087593566
1.195	-52.52487509696563	0.26306466350220814	-0.9342365461985093	7299638785715663e-35	0.03434248473142942
1.2	-52.524885891733526	0.2637512455140682	-0.9338182551994771	677029522999627e-34	0.03432121783115739
1.205	-52.524895368599644	0.26444480885967253	-0.9333975024491651	7146117125653771e-35	0.034301657462843686
1.21	-52.52490367958275	0.2651450736180266	-0.93297447249182	636103080985458e-34	0.03428384995660626
1.215	-52.52491096039636	0.26585176001586863	-0.9325493489420985	6514452664275916e-35	0.03426784059812153
1.22	-52.52491733205305	0.26656458856743315	-0.9321223143841546	666711696598403e-34	0.034253673543181165
1.225	-52.52492290233134	0.26728328021249337	-0.9316935502723338	5836031940703433e-35	0.0342413917343146
1.23	-52.524927767108245	0.26800755645257757	-0.9312632368334874	5890939312154972e-35	0.03423103682018606
1.235	-52.52493201157529	0.2687371394853371	-0.9308315529710962	6013950878859381e-35	0.034222649078198664
1.24	-52.5249357113392	0.2694717523369709	-0.9303986761710257	51470557100084585e-36	0.03421626734115382
1.245	-52.52493893342413	0.27021111899267647	-0.9299647824092121	5269340511635714e-35	0.03421192892829007
1.25	-52.52494173717671	0.2709549645250461	-0.9295300460611393	5491020505176512e-35	0.034209669581339607
1.255	-52.52494417508337	0.27170301522033585	-0.9290946398131993	5816878147274746e-35	0.03420952340606166
1.26	-52.52494629351239	0.2724549987025973	-0.9286587345760691	6246841723325252e-35	0.03421152281947003
1.265	-52.52494813337944	0.2732106440555532	-0.9282224994000148	6777203962799695e-35	0.03421569850318554
1.27	-52.52494973074793	0.2739696819421962	-0.9277861013922502	7401253300259838e-35	0.03422207936309813
1.275	-52.52495111736984	0.27473184472204387	-0.927349705636382	7283296688548976e-35	0.034230692495392415
1.28	-52.524952321167824	0.27549686656598804	-0.9269134751139144	7919918478646401e-35	0.03424156315910135
1.285	-52.52495336667268	0.27626448356870653	-0.9264775706279902	859142034908098e-34	0.03425471475494647
1.29	-52.524954275409385	0.27703443385854387	-0.926042150729216	7599437731756891e-35	0.03427016881063092
1.295	-52.52495506624854	0.27780645770486406	-0.9256073716438074	7132217353441973e-35	0.03428794497205526
1.3	-52.524955755713314	0.2785802976227714	-0.9251733872038919	7384962632041982e-35	0.034308061000562357
1.305	-52.52495635825625	0.27935569847517555	-0.9247403487801329	7592318937606964e-35	0.03433053277556995
1.31	-52.524956886509344	0.2801324075721915	-0.9243084052167183	7788423790464268e-35	0.03435537430241988
1.315	-52.52495735149892	0.2809101747677449	-0.923877702768569	8013036411653664e-35	0.03438259772505001
1.32	-52.524957762841964	0.2816887525534301	-0.9234483850409896	7409642800762067e-35	0.03441221334295311
1.325	-52.524958128918776	0.2824678961495238	-0.9230205929317097	7688356386710229e-35	0.03444422963207288
1.33	-52.524958457024084	0.28324736359313135	-0.9225944645752635	5170141714641796e-35	0.03447865326918792
1.335	-52.524958753504094	0.2840269158234503	-0.9221701352898644	52629659023981523e-36	0.03451548915926418
