L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   max_z   corr    err     entropy
4.075   -55.43284496378715  -0.5584060493420511 -0.0017237757428865783  -22072575347513326e-21  9324296736574734e-26
4.1 -55.43284335731147  -0.5584157437638815 -0.0016759442652186929  -22240127184524357e-21  11996886005339998e-26
4.125   -55.43284186678837  -0.5584241311253759 -0.0016130952802084018  -2245196158285385e-20   1538170252225022e-25
4.15    -55.43284052733837  -0.5584309058948339 -0.001536434150036427   -22698654199509216e-21  19633831063849933e-26
4.175   -55.43283936975919  -0.5584358300897077 -0.001447257293862551   -22970038066985018e-21  24934839013164635e-26
4.2 -55.43283841996522  -0.5584387417510822 -0.0013469358834955754  -23255659568505464e-21  31507684318147327e-26
4.225   -55.432837698546926 -0.55843956039517   -0.001236899442711061   -23545212941560807e-21  3963991614470636e-25
4.25    -55.43283722045918  -0.5584382892761175 -0.001118619510860164   -23828936341250028e-21  4970257889394049e-25
4.275   -55.432836994829    -0.5584350144198469 -0.0009935935246341266  -2409795481492999e-20   6215503440077415e-25
4.3 -55.43283702489001  -0.5584299005136844 -0.0008633290638257762  -2434456089875745e-20   7754206635784011e-25
4.325   -55.43283730804529  -0.5584231838567777 -0.0007293285978991096  -24562428774315535e-21  964975874546138e-24
4.35    -55.432837836055384 -0.5584151626878646 -0.0005930748603407711  -24746760852194104e-21  11976666522829577e-25
4.375   -55.432838595360664 -0.5584061853058662 -0.00045601696717476005 -24894366729354203e-21  1482458585650823e-24
4.4 -55.43283956752696  -0.5583966364804448 -0.00031955738468803267 -2500367523783741e-20   18302952058314708e-25
4.425   -55.43284072980687  -0.5583869227111176 -0.00018503983947985546 -2507468185378701e-20   22545109775045757e-25
4.45    -55.432842055805935 -0.5583774569323974 -53738251940179954e-21  -25108836350492358e-21  27712354215462375e-25
4.475   -55.432843516239004 -0.5583686432779762 7315323843147866e-20    -25108878881509796e-21  3399919282644746e-24
4.5 -55.432845079773756 -0.5583608625093535 0.00019452910005702704  -2507863564571863e-20   4163993500075404e-24
4.525   -55.43284671394137  -0.5583544586832854 0.00030938004559389357  -25022786937473066e-21  5091499014800151e-24
4.55    -55.43284838609162  -0.5583497275791527 0.0004167994472117151   -2494662033323982e-20   6215528425452566e-24
4.575   -55.43285006436987  -0.5583469073339005 0.0005159885130431169   -24855780313548272e-21  7574461808221225e-24
4.6 -55.43285171869972  -0.5583461716422534 0.0006062602194015558   -24756023684242377e-21  9212072521979446e-24
4.625   -55.432853321745874 -0.5583476257771147 0.0006870420051512608   -24652988655839393e-21  1117757104182949e-23
4.65    -55.43285484985175  -0.5583513055739693 0.0007578772462471526   -2455198460541384e-20   13525635549268242e-24
4.675   -55.43285628393536  -0.5583571794075366 0.0008184255392599553   -24457809032854422e-21  16316528943669565e-24
4.7 -55.432857610335105 -0.5583651530738428 0.0008684618331094944   -24374597556614176e-21  19616516510820183e-24
4.725   -55.43285882161304  -0.5583750773817359 0.0009078744576752338   -24305711582761375e-21  2349888183279301e-23
4.75    -55.43285991731897  -0.5583867581587999 0.0009366621070289647   -2425366620912766e-20   28045758806457916e-24
4.775   -55.43286090472614  -0.5583999682919905 0.0009549298427891173   -2422009796852073e-20   3335071714633201e-23
4.8 -55.43286179953854  -0.558414461354586  0.0009628841904762044   -24205768968214607e-21  395217530682003e-22
4.825   -55.43286262654691  -0.558429986319566  0.0009608274079936628   -24210602487981522e-21  466843476852657e-22
4.85    -55.43286342023758  -0.5584463028271534 0.0009491510106666612   -2423374620000324e-20   54984507621849964e-24
4.875   -55.432864225345035 -0.5584631964621574 0.0009283286419149435   -2427366146465578e-20   6459167022012183e-23
4.9 -55.43286509733653  -0.558480493504935  0.0008989083819047737   -24328237423964964e-21  7570084287818759e-23
4.925   -55.43286610280873  -0.5584980746449594 0.0008615045890587966   -24394925402354793e-21  8853307528194239e-23
4.95    -55.432867319733546 -0.5585158871850752 0.000816789370734484    -24470884848887657e-21  10333403434240567e-23
4.975   -55.4328688375311   -0.5585339553198091 0.0007654837798965601   -2455313040642243e-20   12037155398285244e-23
5   -55.43287075696969  -0.5585523881443679 0.0007083488341014988   -2463867160848866e-20   13993345107535068e-23

L= 50  beta= 2.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   mag_z   corr    err
0.025   -61.525337747854174 -0.6190562704787067 -6513958026709704e-22   -0.004915409203039109   17065188259467876e-35
0.05    -61.52533843598476  -0.6190562646653099 -31040177200136916e-22  -0.0049149408033582215  18725773142200225e-35
0.075   -61.52533586386785  -0.6190561672374638 -8380689951966325e-21   -0.004914470717324971   2153128060490086e-34
0.1 -61.52533047183381  -0.6190559664930327 -17971393035336354e-21  -0.004914001163778773   2536713271001245e-34
0.125   -61.525323274263954 -0.6190556372178895 -3399014269933522e-20   -0.004913534136517284   30290344970950313e-35
0.15    -61.52531635195717  -0.619055126859061  -59353502674545054e-21  -0.004913071081996811   3662675754565983e-34
0.175   -61.52531364528614  -0.6190543324244472 -9796864016526664e-20   -0.004912612245353276   40756042096723256e-35
0.2 -61.5253221001901   -0.6190530650083865 -0.00015491112433922228 -0.004912155430420161   2278827347313382e-34
0.225   -61.52535310943199  -0.6190510003686828 -0.00023656481089848148 -0.0049116937967990625  2936850331313437e-34
0.25    -61.52542397645125  -0.6190476179627933 -0.00035068970116274283 -0.004911212196849859   3773080708788127e-34
0.275   -61.525558810112685 -0.6190421378153906 -0.0005063805159516771  -0.004910681487724358   3575189374941253e-34
0.3 -61.52578790249332  -0.6190334738909793 -0.0007138807952264722  -0.004910050328526533   3634625809277377e-34
0.325   -61.526144404745004 -0.6190202317731297 -0.0009842260698790352  -0.004909234289738659   2758044870008209e-34
0.35    -61.526657226932386 -0.6190007829336748 -0.00132870550743479    -0.0049081027516246975  3472397516485459e-34
0.375   -61.52733976912958  -0.618973442363014  -0.0017581534531104662  -0.004906465051951064   35660730673239673e-35
0.4 -61.52817542112212  -0.6189367569975635 -0.002282107934100204   -0.0049040585456766195  4032180265189631e-34
0.425   -61.52910253603413  -0.6188898799145951 -0.002907898553850167   -0.004900542372457902   3473859917405442e-34
0.45    -61.530003231051985 -0.6188329669262898 -0.0036397465976468614  -0.0048955012762199185  35508405470268785e-35
0.475   -61.5307011068769   -0.6187675011417205 -0.004477971104305776   -0.004888463634501343   28393548485653875e-35
0.5 -61.53097209335658  -0.6186964421108123 -0.005418392887897765   -0.004878936022262305   3410576106506168e-34
0.525   -61.53056988105048  -0.6186241192336717 -0.00645201294675864    -0.004866453964927625   24633622218303857e-35
0.55    -61.529263302516995 -0.6185558432110441 -0.007565013957395867   -0.004850644876990184   2222437964245509e-34
0.575   -61.52687882578441  -0.618497280609484  -0.008739097705529383   -0.0048312956924986975  28799455607564133e-35
0.6 -61.523338576910135 -0.6184537025198877 -0.009952133160738234   -0.0048084152477847995  3527892522279835e-34
0.625   -61.51868425038377  -0.6184292561609325 -0.011179055731852768   -0.00478228089219253    3626258304808471e-34
0.65    -61.51308021217565  -0.618426404853212  -0.01239293343863686    -0.0047534603733896535  2388565426182342e-34
0.675   -61.50679423826608  -0.6184456386582359 -0.013566103702736325   -0.004722803688438617   29502778191615147e-35
0.7 -61.50016000611575  -0.6184854905086261 -0.014671286037187942   -0.004691404037726122   38089207627109307e-35
0.725   -61.493529830113076 -0.6185428231616723 -0.01568258943697063    -0.0046605317997987115  25498998420062947e-35
0.75    -61.4872279050438   -0.6186133010448548 -0.016576355188955994   -0.004631549177047598   3513460024227607e-34
0.775   -61.481513182695785 -0.6186919392927519 -0.01733180161710079    -0.0046058152125604745  32170752525323475e-35
0.8 -61.47655764053161  -0.6187736300087423 -0.017931462497778425   -0.004584591217750505   33053190207803146e-35
0.825   -61.47244140666419  -0.6188535741927019 -0.018361431945636508   -0.004568955443484665   308565077060422e-33
0.85    -61.46916234321854  -0.6189275842400146 -0.01861144329767373    -0.0045597336302490655  33384345594346217e-35
0.875   -61.46665521598565  -0.6189922550700095 -0.018674817249386938   -0.004557449479482969   27389271628096463e-35
0.9 -61.4648148214788   -0.6190450247911845 -0.0185483158670841 -0.004562296673371379   4141507755073681e-34
0.925   -61.463518157565154 -0.6190841564151812 -0.018231935640974212   -0.0045741320676612384  2938090491858647e-34
0.95    -61.46264232206927  -0.6191086724260956 -0.01772866635764771    -0.0045924883042488505  32780046349971334e-35
0.975   -61.46207665026736  -0.61911826784083   -0.01704423508514423    -0.004616603225966705   34491648262215257e-35
1   -61.46172914868403  -0.6191132187276776 -0.016186847424281302   -0.004645463035817435   363419984204188e-33
1.025   -61.461528284002995 -0.6190942949606779 -0.01516693230574157    -0.004677855980048825   3575767981327716e-34
1.05    -61.46142160925026  -0.6190626798936131 -0.013996892406825773   -0.004712433278023721   36588464016638743e-35
1.075   -61.46137267776828  -0.6190198960649118 -0.0126908597170851 -0.004747774157717634   35791952413541664e-35
1.1 -61.461357394935916 -0.6189677346434825 -0.011264454629640751   -0.004782451901952376   31884947725763925e-35
1.125   -61.46136056317998  -0.6189081864061039 -0.009734546789421383   -0.004815097949092642   2934757852945021e-34
1.15    -61.461373010987764 -0.6188433728923592 -0.008119016400291593   -0.0048444613623858535  16312661269694193e-35
1.175   -61.4613894240067   -0.6187754774627396 -0.006436515453443233   -0.004869461234474962   2576133381828287e-34
1.2 -61.46140682943071  -0.6187066769494887 -0.004706229153656004   -0.004889229957153875   37861889212023245e-35
1.225   -61.46142360710677  -0.6186390752793874 -0.0029476385444771954  -0.004903145747494505   42951394725137465e-35
1.25    -61.461438884045315 -0.6185746408322731 -0.0011802858971606096  -0.004910853326282886   37103864150719597e-35
1.275   -61.4614521857376   -0.6185151494156346 0.0005764551854001447   -0.004912272194770376   3889129110636539e-34
1.3 -61.461463247342024 -0.6184621346470434 0.0023036027791088027   -0.004907592520207612   29788321786502857e-35
1.325   -61.46147191774361  -0.6184168473037064 0.003982780511778658    -0.004897259193604216   34269826597109526e-35
1.35    -61.4614781140207   -0.6183802248748109 0.005596420076346431    -0.00488194513707511    32534511871443916e-35
1.375   -61.461481801320375 -0.6183528721733472 0.007127950272201058    -0.0048625153866468495  4163683306152227e-34
1.4 -61.46148298450123  -0.6183350534586927 0.00856197063227832 -0.004839983840060914   37714989802070333e-35
1.425   -61.461481704609966 -0.6183266961083527 0.009884407905050335    -0.004815464828659457   4301136447411497e-34
1.45    -61.461478036935084 -0.6183274054732764 0.011082653900180515    -0.004790121831225553   3723018076384838e-34
1.475   -61.46147208926976  -0.6183364901694477 0.012145683465250159    -0.004765115693258123   38297389409544566e-35
1.5 -61.46146399986935  -0.6183529967106414 0.013064151630886329    -0.004741554656619386   3353390451602139e-34
1.525   -61.461453934980156 -0.6183757520851091 0.013830469237510115    -0.004720448354377494   3936584157347928e-34
1.55    -61.4614420859455   -0.618403412629967  0.014438856633958757    -0.004702667645596289   36986137245600705e-35
1.575   -61.46142866595009  -0.6184345173711594 0.014885375312466923    -0.004688911853976231   37789684710648603e-35
1.6 -61.46141390646169  -0.6184675438769576 0.015167937612779837    -0.004679684604236927   3647845584910792e-34
1.625   -61.46139805345201  -0.618500964624271  0.015286294886968275    -0.00467527898077925    3936104916733635e-34
1.65    -61.46138136345246  -0.6185333018986139 0.01524200476365388 -0.004675772339604283   3638191950111128e-34
1.675   -61.46136409950562  -0.6185631793399204 0.01503837838237869 -0.004681030629430616   33986940963970274e-35
1.7 -61.46134652710255  -0.6185893684022667 0.014680408684754084    -0.004690721688887549   3706644957604206e-34
1.725   -61.46132891013617  -0.6186108282098202 0.01417468104527405 -0.004704336599971959   35673002847569933e-35
1.75    -61.46131150695962  -0.6186267375560485 0.013529267700861648    -0.004721217861663344   37068430049283163e-35
1.775   -61.46129456659662  -0.618636518097059  0.012753607592167893    -0.004740592903459531   36559520770657044e-35
1.8 -61.46127832516194  -0.6186398481226729 0.011858373359769948    -0.004761611275394979   36440733657593232e-35
1.825   -61.4612630025487   -0.6186366666374165 0.010855327344959772    -0.004783383760056184   37783143987044583e-35
1.85    -61.461248799425846 -0.618627167835615  0.009757168525788486    -0.004805021642679004   3820126804727576e-34
1.875   -61.461235894591695 -0.6186117863974351 0.0085773723752393  -0.0048256744434661365  3940538714710578e-34
1.9 -61.46122444271602  -0.6185911743539662 0.0073300256589629844   -0.004844564542820498   4115602594833002e-34
1.925   -61.46121457250827  -0.618566170558152  0.006029658195898317    -0.004861017334841563   38776878442857635e-35
1.95    -61.46120638531864  -0.6185377640440146 0.00469107358625808 -0.004874485804482359   39649647890232107e-35
1.975   -61.46119995420666  -0.6185070527525142 0.0033291808694933945   -0.004884568699942537   41685343249059485e-35
2   -61.46119532346836  -0.6184751992400531 0.001958829009963805    -0.004891021792730026   40784309130680452e-35
2.025   -61.46119250862958  -0.6184433850632376 0.0005946460231771001   -0.004893762025077725   38049587667237636e-35
2.05    -61.46119149689664  -0.6184127655474849 -0.0007491155498460984  -0.004892864680198787   374724062067382e-33
2.075   -61.46119224804522  -0.6183844265990353 -0.0020587252338949945  -0.0048885539773360015  39775704610139233e-35
2.1 -61.46119469573169  -0.6183593451119538 -0.003321111828085823   -0.004881187779754425   39239860081642194e-35
2.125   -61.46119874919253  -0.6183383543589158 -0.0045239899334068474  -0.00487123731264252    41055315110463395e-35
2.15    -61.461204295296284 -0.6183221155440985 -0.005655974662404716   -0.004859262971139098   39436239456004185e-35
2.175   -61.46121120091181  -0.6183110964460696 -0.006706683563661258   -0.004845887397063563   41655645542777205e-35
2.2 -61.461219315545996 -0.618305557798886  -0.0076668249696249914  -0.004831767095843561   4268803557575267e-34
